Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
173.3,40.3,29.1,28.2,26.6,70.7,1.9,0,36.9,40.36363636
173.4,40.3,29.1,28.1,26.6,71.1,2.4,0,36.9,40.39090909
173.5,40.4,29.2,28.4,26.7,70.8,2.8,0,36.9,40.39090909
173.6,40.4,29.2,28.4,26.7,71,2.7,0,36.9,40.39090909
173.7,40.4,29.2,28.3,26.7,71,2.2,0,36.9,40.4
173.8,40.4,29.2,28.3,26.7,71,2.2,0,36.9,40.40909091
173.9,40.5,29.1,28.3,26.6,70.7,2,0,36.9,40.41818182
174,40.5,29.2,28.3,26.8,70.7,2,0,36.9,40.40909091
174.1,40.5,29.2,28.3,26.8,70.7,2.2,0,36.9,40.39090909
174.2,40.4,29.2,28.4,26.6,72.2,1.9,0,36.9,40.4
174.3,40.4,29.2,28.4,26.7,70.8,2.4,0,36.9,40.4
174.4,40.4,29.2,28.4,26.7,70.8,2,0,36.9,40.4
174.5,40.2,29.1,28.4,26.6,71.3,1.9,0,36.9,40.39090909
174.6,40.2,29.1,28.4,26.6,70.8,2.2,0,36.9,40.38181818
174.7,40.5,29.1,28.4,26.8,70.8,2.2,0,36.9,40.37272727
174.8,40.4,29,28.2,26.6,71,2,0,36.9,40.38181818
174.9,40.4,29,28.2,26.6,71.1,1.9,0,36.9,40.39090909
175,40.4,29.1,28.3,26.6,71,2.4,0,36.9,40.39090909
175.1,40.4,29.1,28.3,26.6,70.8,2,0,36.9,40.40909091
175.2,40.4,29.2,28.3,26.7,70.7,2.2,0,36.9,40.43636364
175.3,40.5,29.1,28.3,26.7,71.4,1.9,0,36.9,40.42727273
175.4,40.5,29.1,28.3,26.7,71,2.4,0,36.9,40.42727273
175.5,40.4,29.1,28.3,26.7,70.7,2.4,0,36.9,40.42727273
175.6,40.4,29.1,28.3,26.7,71.1,0,0,36.9,40.42727273
175.7,40.5,29.2,28.3,26.6,71.1,0,0,36.9,40.42727273
175.8,40.4,29.1,28.4,26.7,71,2.4,0,36.9,40.42727273
175.9,40.4,29.1,28.4,26.7,70.8,1.7,0,36.9,40.40909091
176,40.4,29.2,28.4,26.8,70.8,2,0,36.9,40.39090909
176.1,40.4,29.1,28.4,26.8,70.7,2.4,0,36.9,40.39090909
176.2,40.4,29.1,28.4,26.8,70.8,2,0,36.9,40.4
176.3,40.4,29.1,28.4,26.7,71.3,2,0,36.9,40.4
176.4,40.3,29.1,28.2,26.6,71.1,1.9,0,36.9,40.4
176.5,40.3,29.1,28.2,26.6,70.7,1.7,0,36.9,40.4
176.6,40.4,29.2,28.3,26.7,71,2.4,0,36.9,40.4
176.7,40.5,29.3,28.4,26.7,71,2.4,0,36.9,40.40909091
176.8,40.5,29.3,28.4,26.7,70.7,2,0,36.9,40.41818182
176.9,40.4,29.1,28.4,26.5,71,1.9,0,36.9,40.42727273
177,40.4,29.2,28.4,26.7,71,2,0,36.9,40.43636364
177.1,40.4,29.2,28.4,26.7,71,2.4,0,36.9,40.44545455
177.2,40.5,29.2,28.4,26.7,70.8,2.4,0,36.9,40.45454545
177.3,40.5,29.3,28.4,26.7,71.3,2,0,36.9,40.43636364
177.4,40.5,29.3,28.4,26.7,71,2,0,36.9,40.41818182
177.5,40.4,29.2,28.4,26.8,71,2.2,0,36.9,40.41818182
177.6,40.4,29.2,28.4,26.8,71,2.2,0,36.9,40.42727273
177.7,40.5,29.3,28.4,26.7,70.8,1.9,0,36.9,40.43636364
177.8,40.3,29.2,28.3,26.7,71.3,2.2,0,36.9,40.44545455
177.9,40.3,29.2,28.3,26.7,71.1,2,0,36.9,40.44545455
178,40.4,29.3,28.4,26.5,71.1,2.2,0,36.9,40.44545455
178.1,40.5,29.2,28.3,26.7,71.4,2,0,36.9,40.44545455
178.2,40.5,29.2,28.3,26.7,71,2.4,0,36.9,40.44545455
178.3,40.6,29.1,28.4,26.6,70.8,2.5,0,36.9,40.43636364
178.4,40.5,29.3,28.4,26.8,71.4,1.7,0,36.9,40.43636364
178.5,40.5,29.3,28.4,26.8,71,1.9,0,36.9,40.43636364
178.6,40.4,29.2,28.3,26.6,71,1.9,0,36.9,40.42727273
178.7,40.4,29.1,28.3,26.6,71.1,2.4,0,36.9,40.4
178.8,40.4,29.1,28.3,26.6,70.8,2.2,0,36.9,40.38181818
178.9,40.3,29.2,28.3,26.7,71,2,0,36.9,40.35454545
179,40.3,29.1,28.3,26.6,71,2.5,0,36.9,40.33636364
179.1,40.3,29.1,28.3,26.6,71,3.1,0,36.9,40.31818182
179.2,40.2,29.2,28.4,26.6,70.7,1.9,0,36.9,40.31818182
179.3,40.3,29.4,28.4,26.8,70.7,1.9,0,36.9,40.30909091
179.4,40.3,29.4,28.4,26.8,71,1.9,0,36.9,40.3
179.5,40.3,29.2,28.4,26.7,71,1.9,0,36.9,40.3
179.6,40.3,29.2,28.4,26.7,70.8,2,0,36.9,40.3
179.7,40.4,29.2,28.3,26.7,70.4,1.9,0,36.9,40.3
179.8,40.3,29.3,28.4,26.7,71.3,2.8,0,36.9,40.30909091
179.9,40.3,29.1,28.3,26.7,70.8,2.4,0,36.9,40.30909091
180,40.3,29.1,28.3,26.7,71,2,0,36.9,40.31818182
180.1,40.3,29.2,28.4,26.8,70.8,1.9,0,36.9,40.32727273
180.2,40.3,29.2,28.4,26.8,70.8,2,0,36.9,40.32727273
180.3,40.3,29.2,28.4,26.6,71.4,2.5,0,36.9,40.31818182
180.4,40.3,29.1,28.4,26.7,70.7,1.9,0,36.9,40.31818182
180.5,40.4,29.2,28.4,26.6,70.7,1.9,0,36.9,40.31818182
180.6,40.4,29.2,28.4,26.6,71,2.5,0,36.9,40.31818182
180.7,40.3,29.2,28.4,26.6,70.8,2.4,0,36.9,40.30909091
180.8,40.3,29.4,28.4,26.7,70.8,2.5,0,36.9,40.3
180.9,40.3,29.4,28.4,26.7,70.8,2,0,36.9,40.29090909
181,40.3,29.3,28.4,26.6,71.3,1.9,0,36.9,40.27272727
181.1,40.3,29.3,28.4,26.6,70.5,2.2,0,36.9,40.26363636
181.2,40.2,29.2,28.4,26.5,71.1,2.2,0,36.9,40.25454545
181.3,40.2,29.3,28.4,26.7,70.5,2.2,0,36.9,40.24545455
181.4,40.2,29.3,28.4,26.7,70.5,2.2,0,36.9,40.23636364
181.5,40.1,29.2,28.3,26.7,71,2.2,0,36.9,40.24545455
181.6,40.3,29.2,28.4,26.7,71,2.2,0,36.9,40.25454545
181.7,40.3,29.2,28.4,26.7,70.7,2,0,36.9,40.26363636
181.8,40.2,29.3,28.4,26.7,71.4,2,0,36.9,40.29090909
181.9,40.2,29.3,28.4,26.7,71.1,1.9,0,36.9,40.29090909
182,40.4,29.2,28.4,26.7,70.8,1.9,0,36.9,40.29090909
182.1,40.4,29.2,28.4,26.6,71.1,2.4,0,36.9,40.3
182.2,40.4,29.2,28.4,26.6,69.3,2.2,0,36.9,40.3
182.3,40.5,29.3,28.5,26.7,69.3,2.2,0,36.9,40.3
182.4,40.2,29.2,28.3,26.8,71.4,2,0,36.9,40.29090909
182.5,40.2,29.2,28.3,26.8,71.3,2.2,0,36.9,40.28181818
182.6,40.2,29.2,28.4,26.8,69.4,2.2,0,36.9,40.25454545
182.7,40.3,29.4,28.4,26.7,71,2.2,0,36.9,40.24545455
182.8,40.3,29.4,28.4,26.7,71,2.2,0,36.9,40.23636364
182.9,40.1,29.2,28.3,26.6,70.7,2.2,0,36.9,40.2
183,40.1,29.3,28.5,26.8,70.8,2,0,36.9,40.19090909
183.1,40.1,29.3,28.5,26.8,70.8,2.2,0,36.9,40.18181818
183.2,40.3,29.2,28.4,26.8,70.8,2.4,0,36.9,40.17272727
183.3,40.3,29.2,28.4,26.8,70.8,2.4,0,36.9,40.15454545
183.4,40.1,29.2,28.4,26.7,71.1,2,0,36.9,40.13636364
183.5,40.1,29.2,28.3,26.7,71,1.9,0,36.9,40.14545455
183.6,40.1,29.2,28.3,26.7,71.3,2.4,0,36.9,40.14545455
183.7,40.1,29.3,28.5,26.9,71.1,1.7,0,36.9,40.14545455
183.8,40.1,29.3,28.4,26.7,70.5,1.9,0,36.9,40.12727273
183.9,40.1,29.3,28.4,26.7,71,1.7,0,36.9,40.10909091
184,40.2,29.2,28.5,26.8,71,2.2,0,36.9,40.10909091
184.1,40.1,29.2,28.4,26.7,70.8,2.2,0,36.9,40.11818182
184.2,40.1,29.2,28.4,26.7,70.8,2.2,0,36.9,40.12727273
184.3,40.1,29.1,28.5,26.7,71,2,0,36.9,40.13636364
184.4,40.1,29.2,28.4,26.7,71,1.7,0,36.9,40.13636364
184.5,40.1,29.2,28.4,26.7,71.1,2.4,0,36.9,40.13636364
184.6,40.2,29.4,28.4,26.8,71,2.4,0,36.9,40.12727273
184.7,40.2,29.4,28.4,26.8,70.7,2,0,36.9,40.15454545
184.8,40.2,29.2,28.5,26.6,70.7,2.5,0,36.9,40.18181818
184.9,40.1,29.1,28.3,26.7,70.7,1.6,0,36.9,40.20909091
185,40.1,29.1,28.3,26.7,70.8,1.7,0,36.9,40.22727273
185.1,40.1,29.2,28.2,26.6,70.8,1.9,0,36.9,40.24545455
185.2,40.4,29.3,28.6,26.8,70.8,1.9,0,36.9,40.25454545
185.3,40.4,29.3,28.6,26.8,70.8,1.9,0,36.9,40.26363636
185.4,40.4,29.3,28.4,26.7,71,2.4,0,36.9,40.28181818
185.5,40.3,29.2,28.4,26.7,71.4,2.4,0,36.9,40.28181818
185.6,40.3,29.2,28.4,26.7,71.1,3,0,36.9,40.28181818
185.7,40.3,29.3,28.4,26.9,71.6,2.2,0,36.9,40.29090909
185.8,40.3,29.3,28.4,26.9,70.8,1.7,0,36.9,40.27272727
185.9,40.4,29.3,28.4,26.8,70.5,1.9,0,36.9,40.25454545
186,40.1,29.2,28.4,26.7,71,1.9,0,36.9,40.22727273
186.1,40.1,29.2,28.4,26.7,71,1.9,0,36.9,40.20909091
186.2,40.2,29.3,28.4,26.7,71.1,2.2,0,36.9,40.18181818
186.3,40.2,29.3,28.4,26.7,70.8,2,0,36.9,40.18181818
186.4,40.2,29.3,28.3,26.7,71,1.7,0,36.9,40.18181818
186.5,40.1,29.1,28.3,26.6,71,2.4,0,36.9,40.17272727
186.6,40.1,29.1,28.3,26.6,71.1,2.4,0,36.9,40.18181818
186.7,40,29.2,28.4,26.7,71,1.9,0,36.9,40.19090909
186.8,40.3,29.2,28.4,26.7,71,2,0,36.9,40.2
186.9,40.3,29.2,28.4,26.7,71,2,0,36.9,40.19090909
187,40.3,29.3,28.5,26.7,71,2,0,36.9,40.18181818
187.1,40.2,29.3,28.5,26.8,71,2.4,0,36.9,40.2
187.2,40.2,29.3,28.5,26.8,70.7,2.2,0,36.9,40.2
187.3,40.3,29.2,28.4,26.8,71.1,2.2,0,36.9,40.20909091
187.4,40.1,29.2,28.3,26.6,71,2.4,0,36.9,40.19090909
187.5,40.1,29.2,28.3,26.6,71,1.7,0,36.9,40.18181818
187.6,40.3,29.4,28.5,26.8,70.5,2.2,0,36.9,40.17272727
187.7,40.1,29.1,28.3,26.6,71.3,1.9,0,36.9,40.17272727
187.8,40.1,29.1,28.3,26.6,70.7,2.4,0,36.9,40.17272727
187.9,40.1,29.1,28.4,26.7,70.7,2,0,36.9,40.16363636
188,40.2,29.2,28.4,26.7,70.7,2,0,36.9,40.17272727
188.1,40.2,29.2,28.4,26.7,70.8,1.9,0,36.9,40.16363636
188.2,40.2,29.3,28.4,26.7,71,2.2,0,36.9,40.13636364
188.3,40.2,29.3,28.4,26.8,71.3,2,0,36.9,40.13636364
188.4,40.2,29.3,28.4,26.8,71.1,2.4,0,36.9,40.14545455
188.5,40.2,29.3,28.5,26.8,70.8,2.2,0,36.9,40.15454545
188.6,40,29.2,28.4,26.7,71.1,2.7,0,36.9,40.15454545
188.7,40,29.2,28.4,26.7,70.8,2.2,0,36.9,40.16363636
188.8,40.1,29.2,28.4,26.7,70.4,2.4,0,36.9,40.17272727
188.9,40.2,29.3,28.4,26.7,70.4,2.4,0,36.9,40.17272727
189,40.2,29.3,28.4,26.7,70.8,2.4,0,36.9,40.17272727
189.1,40.2,29.3,28.5,26.7,71,1.7,0,36.9,40.15454545
189.2,40.3,29.2,28.4,26.8,70.8,2.2,0,36.9,40.18181818
189.3,40.3,29.2,28.4,26.8,71.3,2.5,0,36.9,40.20909091
189.4,40.2,29.4,28.4,26.7,70.8,2,0,36.9,40.20909091
189.5,40.2,29.4,28.4,26.7,70.7,2.2,0,36.9,40.2
189.6,40,29.2,28.3,26.6,70.7,2.2,0,36.9,40.18181818
189.7,40.3,29.3,28.4,26.8,71,2.2,0,36.9,40.16363636
189.8,40.3,29.3,28.4,26.8,71,2.2,0,36.9,40.13636364
189.9,40.1,29.3,28.4,26.7,70.8,2.2,0,36.9,40.10909091
190,40.1,29.3,28.4,26.7,71,2,0,36.9,40.10909091
190.1,40,29.2,28.4,26.6,70.5,1.7,0,36.9,40.10909091
190.2,40,29.2,28.3,26.7,70.8,1.9,0,36.9,40.13636364
190.3,40,29.2,28.3,26.7,69.7,2.2,0,36.9,40.11818182
190.4,40,29.2,28.3,26.5,70.7,2.7,0,36.9,40.1
190.5,40.2,29.2,28.3,26.7,71.1,2.5,0,36.9,40.10909091
190.6,40.2,29.2,28.3,26.7,71.1,1.9,0,36.9,40.10909091
190.7,40.3,29.3,28.4,26.7,71.4,2.2,0,36.9,40.11818182
190.8,40.1,29.3,28.4,26.7,71.4,2.2,0,36.9,40.12727273
190.9,40.1,29.3,28.4,26.7,70.8,1.9,0,36.9,40.13636364
191,40.2,29.3,28.4,26.7,70.7,2,0,36.9,40.13636364
191.1,40.1,29.2,28.4,26.7,70.5,2.2,0,36.9,40.10909091
191.2,40.1,29.2,28.4,26.7,70.5,2,0,36.9,40.09090909
191.3,40.1,29.3,28.5,26.7,70.7,2,0,36.9,40.06363636
191.4,40.1,29.3,28.5,26.7,71,2.2,0,36.9,40.05454545
191.5,40,29.3,28.4,26.8,71,2.4,0,36.9,40.04545455
191.6,39.9,29.4,28.4,26.7,70.7,1.9,0,36.9,40.01818182
191.7,40,29.4,28.4,26.7,70.8,2.4,0,36.9,40.00909091
191.8,40,29.4,28.4,26.7,70.8,2.4,0,36.9,40
191.9,40,29.3,28.5,26.7,71.1,1.9,0,36.9,39.99090909
192,40,29.3,28.5,26.7,70.8,1.7,0,36.9,39.97272727
192.1,39.9,29.3,28.4,26.6,70.8,2.2,0,36.9,39.96363636
192.2,40,29.3,28.4,26.8,71.3,1.7,0,36.9,39.97272727
192.3,40,29.3,28.4,26.8,70.8,1.7,0,36.9,39.96363636
192.4,40,29.3,28.4,26.6,70.7,2.2,0,36.9,39.95454545
192.5,39.9,29.4,28.5,26.7,71,2.2,0,36.9,39.94545455
192.6,39.9,29.4,28.5,26.7,70.7,2.2,0,36.9,39.93636364
192.7,40,29.2,28.4,26.7,70.7,2.2,0,36.9,39.94545455
192.8,39.9,29.2,28.4,26.7,71.1,1.7,0,36.9,39.95454545
192.9,39.9,29.2,28.4,26.7,71,2.4,0,36.9,39.96363636
193,39.9,29.3,28.4,26.7,71,2,0,36.9,39.95454545
193.1,39.9,29.3,28.4,26.7,71.1,2,0,36.9,39.95454545
193.2,40,29.2,28.5,26.8,71,1.7,0,36.9,39.95454545
193.3,40.1,29.3,28.5,26.7,70.7,2.5,0,36.9,39.97272727
193.4,40.1,29.3,28.5,26.7,70.4,2.2,0,36.9,40
193.5,39.9,29.4,28.3,26.6,71,2.7,0,36.9,40.01818182
193.6,39.9,29.4,28.3,26.6,70.8,2.4,0,36.9,40.01818182
193.7,39.9,29.4,28.5,26.7,70.8,2.4,0,36.9,40.01818182
193.8,40.2,29.5,28.5,26.8,71.1,2.4,0,36.9,40.02727273
193.9,40.2,29.5,28.5,26.8,71,1.7,0,36.9,40.01818182
194,40.1,29.2,28.4,26.7,71.1,1.7,0,36.9,40.00909091
194.1,39.9,29.3,28.4,26.7,71,1.9,0,36.9,40.02727273
194.2,39.9,29.3,28.4,26.7,70.8,2,0,36.9,40.02727273
194.3,40.1,29.4,28.4,26.7,70.2,1.9,0,36.9,40.02727273
194.4,40,29.3,28.4,26.6,70.8,1.7,0,36.9,40.00909091
194.5,40,29.3,28.4,26.6,70.7,2.2,0,36.9,39.99090909
194.6,40.1,29.3,28.4,26.7,70.5,2,0,36.9,39.98181818
194.7,39.9,29.3,28.5,26.8,70.5,2,0,36.9,40
194.8,39.9,29.3,28.5,26.8,70.5,2.2,0,36.9,40.01818182
194.9,40,29.2,28.4,26.7,70.8,2.5,0,36.9,40.01818182
195,40,29.3,28.4,26.7,70.5,2,0,36.9,40.03636364
195.1,40,29.3,28.4,26.7,70.7,2.2,0,36.9,40.02727273
195.2,40.1,29.3,28.5,26.8,70.8,2.2,0,36.9,40.00909091
195.3,40.1,29.3,28.5,26.8,70.8,2.2,0,36.9,40.01818182
195.4,40.1,29.3,28.5,26.8,70.7,2,0,36.9,40.01818182
195.5,40.2,29.4,28.7,26.8,71,-0.1,0,36.9,40.00909091
195.6,39.9,29.3,28.3,26.7,72.1,1.4,0,36.9,39.99090909
195.7,39.9,29.3,28.3,26.7,71,2.4,0,36.9,39.97272727
195.8,40,29.3,28.5,26.7,71.6,1.6,0,36.9,39.95454545
195.9,39.9,29.2,28.4,26.7,71.4,2,0,36.9,39.94545455
196,39.9,29.2,28.4,26.7,70.5,2.2,0,36.9,39.93636364
196.1,39.8,29.3,28.4,26.6,71,2,0,36.9,39.90909091
196.2,39.8,29.3,28.4,26.6,70.5,2.4,0,36.9,39.9
196.3,39.9,29.3,28.4,26.6,71,2,0,36.9,39.89090909
196.4,40,29.3,28.4,26.7,71,2.4,0,36.9,39.87272727
196.5,40,29.3,28.4,26.7,71,2.4,0,36.9,39.87272727
196.6,39.9,29.4,28.5,26.8,71,2.4,0,36.9,39.87272727
196.7,39.8,29.2,28.4,26.7,70.7,2,0,36.9,39.88181818
196.8,39.8,29.2,28.4,26.7,71,2.2,0,36.9,39.89090909
196.9,39.8,29.1,28.4,26.7,71.3,1.9,0,36.9,39.89090909
197,39.9,29.4,28.5,26.7,71,2.7,0,36.9,39.88181818
197.1,39.9,29.4,28.5,26.7,70.8,2.5,0,36.9,39.87272727
197.2,39.9,29.3,28.4,26.6,71,2.2,0,36.9,39.87272727
197.3,39.9,29.3,28.4,26.7,71.1,0.3,0,36.9,39.87272727
197.4,39.9,29.3,28.4,26.7,70.8,2.2,0,36.9,39.87272727
197.5,39.9,29.3,28.5,26.7,70.8,2.2,0,36.9,39.88181818
197.6,39.9,29.3,28.5,26.7,71.1,2,0,36.9,39.89090909
197.7,39.9,29.2,28.5,26.8,70.7,2.4,0,36.9,39.9
197.8,39.8,29.3,28.4,26.6,70.7,2.5,0,36.9,39.9
197.9,39.8,29.3,28.4,26.6,71,1.6,0,36.9,39.9
198,39.9,29.3,28.4,26.6,71.1,2.2,0,36.9,39.90909091
198.1,40,29.3,28.4,26.7,70.7,1.7,0,36.9,39.90909091
198.2,40,29.3,28.4,26.7,71,2,0,36.9,39.90909091
198.3,39.9,29.1,28.3,26.6,70.5,2,0,36.9,39.9
198.4,39.9,29.1,28.3,26.6,70.8,3.1,0,36.9,39.91818182
198.5,40,29.3,28.3,26.7,70.8,3.1,0,36.9,39.93636364
198.6,39.9,29.3,28.5,26.7,70.7,2.2,0,36.9,39.92727273
198.7,39.9,29.3,28.5,26.7,71,2,0,37,39.93636364
198.8,39.8,29.2,28.5,26.7,70.7,2,0,37,39.94545455
198.9,40,29.3,28.4,26.8,70.8,1.6,0,37,39.95454545
199,40,29.3,28.4,26.8,71.3,2,0,37,39.97272727
199.1,39.8,29.2,28.4,26.6,71,2.5,0,37,39.98181818
199.2,40.1,29.3,28.4,26.7,70.7,2.4,0,37,40
199.3,40.1,29.3,28.4,26.7,70.5,2,0,37,40
199.4,40,29.3,28.4,26.8,71.4,2.4,0,37,40.00909091
199.5,40.1,29.4,28.6,26.8,71.4,2.4,0,37,40
199.6,40.1,29.4,28.6,26.8,71.1,3.3,0,37,39.99090909
199.7,40.1,29.4,28.5,26.9,71.1,1.9,0,37.1,40
199.8,39.9,29.3,28.4,26.6,71,2.5,0,37.1,39.96363636
199.9,39.9,29.3,28.4,26.6,70.7,2.4,0,37.1,39.92727273
200,39.9,29.3,28.4,26.7,70.7,2.2,0,37.1,39.91818182
200.1,39.9,29.3,28.4,26.7,71.3,2,0,37.1,39.9
200.2,39.9,29.2,28.4,26.8,71.1,2.4,0,37.1,39.89090909
200.3,39.7,29.3,28.4,26.7,70.8,2.2,0,37.1,39.88181818
200.4,39.7,29.3,28.4,26.7,70.8,2.2,0,37.1,39.89090909
200.5,39.9,29.3,28.4,26.8,70.8,2.4,0,37.1,39.9
200.6,39.9,29.3,28.5,26.7,71,2.2,0,37.1,39.9
200.7,40,29.4,28.5,26.8,70.7,1.9,0,37.2,39.89090909
200.8,40,29.4,28.5,26.8,70.7,2,0,37.2,39.88181818
200.9,40,29.3,28.6,26.7,71,2,0,37.2,39.90909091
201,40,29.3,28.6,26.7,70.7,2,0,37.2,39.94545455
201.1,39.9,29.4,28.5,26.7,69.9,2.4,0,37.2,39.96363636
201.2,39.8,29.2,28.4,26.7,71,1.6,0,37.2,39.96363636
201.3,39.8,29.2,28.4,26.7,71,1.6,0,37.2,39.95454545
201.4,40,29.3,28.5,26.7,70.7,2.7,0,37.2,39.94545455
201.5,40.1,29.3,28.5,26.8,71,-0.6,0,37.2,39.92727273
201.6,40.1,29.3,28.5,26.8,71,2.4,0,37.2,39.90909091
201.7,39.9,29.4,28.5,26.9,71.1,2.2,0,37.3,39.9
201.8,39.9,29.3,28.5,26.7,70.4,2.5,0,37.3,39.9
201.9,39.9,29.3,28.5,26.7,70.8,2,0,37.3,39.90909091
202,39.8,29.3,28.6,26.7,71,2.2,0,37.3,39.9
202.1,39.8,29.2,28.5,26.6,71,2.2,0,37.3,39.89090909
202.2,39.8,29.2,28.5,26.6,71,2.2,0,37.3,39.87272727
202.3,39.8,29.2,28.4,26.7,71.1,2.2,0,37.3,39.87272727
202.4,39.9,29.3,28.5,26.6,70.7,2,0,37.3,39.86363636
202.5,39.9,29.3,28.5,26.6,70.4,1.9,0,37.3,39.86363636
202.6,40,29.3,28.3,26.8,71,2,0,37.3,39.87272727
202.7,39.9,29.2,28.5,26.6,71.1,2.4,0,37.4,39.87272727
202.8,39.9,29.2,28.5,26.6,70.7,1.7,0,37.4,39.88181818
202.9,39.8,29.2,28.5,26.8,70.8,2,0,37.4,39.89090909
203,39.9,29.4,28.5,26.8,71,1.9,0,37.4,39.89090909
203.1,39.9,29.4,28.5,26.8,71,1.9,0,37.4,39.89090909
203.2,39.8,29.3,28.5,26.6,71,1.9,0,37.4,39.88181818
203.3,39.9,29.3,28.5,26.7,70.5,2.7,0,37.4,39.87272727
203.4,39.9,29.3,28.5,26.7,71.1,2.2,0,37.4,39.86363636
203.5,39.9,29.4,28.5,26.7,70.5,2,0,37.4,39.86363636
203.6,39.9,29.4,28.5,26.7,71,2.2,0,37.4,39.86363636
203.7,39.9,29.3,28.5,26.7,71.1,2.4,0,37.5,39.86363636
203.8,39.8,29.2,28.4,26.7,70.7,2.5,0,37.5,39.86363636
203.9,39.8,29.2,28.4,26.7,71,1.9,0,37.5,39.85454545
204,39.8,29.3,28.5,26.6,71,1.9,0,37.5,39.84545455
204.1,39.9,29.4,28.6,26.8,70.8,2.2,0,37.5,39.82727273
204.2,39.9,29.4,28.6,26.8,70.7,2,0,37.5,39.82727273
204.3,39.8,29.3,28.5,26.9,71.7,1.9,0,37.5,39.82727273
204.4,39.8,29.2,28.4,26.6,70.7,2,0,37.5,39.82727273
204.5,39.8,29.2,28.4,26.6,71,2.4,0,37.5,39.82727273
204.6,39.7,29.3,28.4,26.6,70.8,2,0,37.5,39.82727273
204.7,39.9,29.3,28.5,26.9,71,2,0,37.7,39.82727273
204.8,39.9,29.3,28.5,26.9,70.8,2.4,0,37.7,39.82727273
204.9,39.8,29.2,28.5,26.6,70.8,2,0,37.7,39.81818182
205,39.8,29.2,28.5,26.6,71.1,2.7,0,37.7,39.82727273
205.1,39.8,29.3,28.5,26.8,70.4,2.4,0,37.7,39.83636364
205.2,39.9,29.4,28.6,26.8,70.5,1.4,0,37.7,39.83636364
205.3,39.9,29.4,28.6,26.8,71.7,2.2,0,37.7,39.84545455
205.4,39.7,29.3,28.5,26.6,70.8,1.9,0,37.7,39.85454545
205.5,39.9,29.2,28.5,26.8,71.1,1.9,0,37.7,39.87272727
205.6,39.9,29.2,28.5,26.8,70.8,1.9,0,37.7,39.89090909
205.7,39.7,29.3,28.6,26.6,70.8,1.7,0,37.9,39.88181818
205.8,40,29.4,28.5,26.8,70.7,2,0,37.9,39.87272727
205.9,40,29.4,28.5,26.8,70.7,2,0,37.9,39.86363636
206,40,29.5,28.6,26.9,70.7,1.7,0,37.9,39.86363636
206.1,40,29.5,28.6,26.9,70.8,2.4,0,37.9,39.85454545
206.2,39.7,29.3,28.4,26.7,71,1.6,0,37.9,39.84545455
206.3,39.8,29.3,28.4,26.7,70.7,2,0,37.9,39.85454545
206.4,39.8,29.3,28.4,26.7,70.5,1.9,0,37.9,39.84545455
206.5,39.7,29.3,28.5,26.7,71.1,2.4,0,37.9,39.83636364
206.6,39.8,29.4,28.4,26.7,70.7,1.7,0,37.9,39.82727273
206.7,39.8,29.4,28.4,26.7,70.4,2,0,38.1,39.81818182
206.8,39.8,29.3,28.4,26.7,70.4,2,0,38.1,39.83636364
206.9,39.9,29.3,28.4,26.7,71.3,2.2,0,38.1,39.84545455
207,39.9,29.3,28.4,26.7,71.1,2.2,0,38.1,39.85454545
207.1,39.9,29.3,28.5,26.7,71.1,0,0,38.1,39.87272727
207.2,39.9,29.3,28.5,26.7,70.5,2.4,0,38.1,39.87272727
207.3,39.9,29.3,28.6,26.8,70.8,2.7,0,38.1,39.87272727
207.4,39.9,29.3,28.5,26.8,70.5,1.9,0,38.1,39.86363636
207.5,39.9,29.3,28.5,26.8,70.8,1.9,0,38.1,39.86363636
207.6,39.9,29.3,28.5,26.8,70.8,2.4,0,38.1,39.86363636
207.7,39.8,29.3,28.4,26.7,70.8,1.9,0,38.3,39.85454545
207.8,39.8,29.3,28.4,26.7,70.8,1.9,0,38.3,39.85454545
207.9,39.7,29.3,28.4,26.7,70.5,2,0,38.3,39.85454545
208,39.9,29.2,28.4,26.6,71,2.7,0,38.3,39.84545455
208.1,39.9,29.2,28.4,26.6,71,2.4,0,38.3,39.83636364
208.2,39.8,29.3,28.5,26.7,71.6,1.7,0,38.3,39.82727273
208.3,39.9,29.3,28.5,26.7,71.1,1.7,0,38.3,39.81818182
208.4,39.9,29.3,28.5,26.7,70.5,2.2,0,38.3,39.80909091
208.5,39.8,29.3,28.5,26.7,70.8,2,0,38.3,39.81818182
208.6,39.8,29.3,28.5,26.7,71.1,1.9,0,38.3,39.80909091
208.7,39.8,29.3,28.5,26.7,71.1,1.9,0,38.5,39.8
208.8,39.7,29.3,28.5,26.7,70.8,2.2,0,38.5,39.81818182
208.9,39.7,29.3,28.5,26.7,70.7,0.8,0,38.5,39.81818182
209,39.8,29.3,28.4,26.7,70.5,2.2,0,38.5,39.81818182
209.1,39.8,29.3,28.4,26.7,70.7,2,0,38.5,39.82727273
209.2,39.8,29.3,28.4,26.7,70.8,2,0,38.5,39.83636364
209.3,40,29.4,28.6,26.7,70.8,2.2,0,38.5,39.84545455
209.4,39.9,29.3,28.4,26.6,70.8,1.9,0,38.5,39.84545455
209.5,39.9,29.5,28.5,26.8,71,2.5,0,38.5,39.85454545
209.6,39.9,29.5,28.5,26.8,71,2.5,0,38.5,39.85454545
