Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
353.00,59.70,35.80,31.40,27.90,44.40,1.70,0.00,123.90
353.10,59.60,35.80,31.30,27.80,44.20,2.80,0.00,123.90
353.20,59.60,35.80,31.30,27.80,44.20,2.80,0.00,123.90
353.30,59.70,35.80,31.40,27.80,43.70,2.80,0.00,123.90
353.40,59.70,35.80,31.40,27.80,43.60,2.20,0.00,123.90
353.50,59.60,35.80,31.30,27.80,44.00,2.70,0.00,123.90
353.60,59.60,35.90,31.40,27.90,44.00,2.50,0.00,123.90
353.70,59.60,35.90,31.40,27.90,43.70,2.50,0.00,123.90
353.80,59.40,35.80,31.40,27.80,43.60,2.40,0.00,123.90
353.90,59.40,35.80,31.30,27.80,43.90,2.20,0.00,124.10
354.00,59.40,35.80,31.30,27.80,44.20,2.40,0.00,124.10
354.10,59.40,36.00,31.40,27.80,44.20,2.40,0.00,124.10
354.20,59.40,35.90,31.40,27.90,44.00,2.70,0.00,124.10
354.30,59.40,35.90,31.40,27.90,43.90,2.40,0.00,124.10
354.40,59.40,35.90,31.30,27.90,44.00,2.80,0.00,124.10
354.50,59.40,35.90,31.50,27.90,43.90,2.40,0.00,124.10
354.60,59.40,35.90,31.50,27.90,43.60,2.40,0.00,124.10
354.70,59.50,36.00,31.50,27.80,43.70,2.00,0.00,124.10
354.80,59.40,35.80,31.30,27.90,43.70,2.50,0.00,124.10
354.90,59.40,35.80,31.30,27.90,43.70,1.90,0.00,124.30
355.00,59.60,35.90,31.30,27.80,43.90,2.40,0.00,124.30
355.10,59.70,36.00,31.50,27.90,43.60,2.40,0.00,124.30
355.20,59.70,36.00,31.50,27.90,44.00,2.70,0.00,124.30
355.30,59.40,35.70,31.20,27.60,43.40,2.40,0.00,124.30
355.40,59.50,35.90,31.40,27.90,43.70,2.20,0.00,124.30
355.50,59.50,35.90,31.40,27.90,43.40,2.20,0.00,124.30
355.60,59.60,35.90,31.40,27.80,44.20,2.40,0.00,124.30
355.70,59.40,35.80,31.40,27.80,44.20,2.00,0.00,124.30
355.80,59.40,35.80,31.40,27.80,44.00,2.20,0.00,124.30
355.90,59.60,35.80,31.40,27.90,43.90,2.00,0.00,124.50
356.00,59.40,35.90,31.50,27.80,43.90,2.00,0.00,124.50
356.10,59.40,35.90,31.50,27.80,44.20,1.70,0.00,124.50
356.20,59.50,36.00,31.30,27.90,43.60,2.50,0.00,124.50
356.30,59.70,35.80,31.40,27.90,43.90,2.70,0.00,124.50
356.40,59.70,35.80,31.40,27.90,44.00,1.30,0.00,124.50
356.50,59.60,36.00,31.40,27.90,44.00,2.80,0.00,124.50
356.60,59.60,35.90,31.50,27.90,44.20,1.90,0.00,124.50
356.70,59.60,35.90,31.50,27.90,43.90,2.50,0.00,124.50
356.80,59.70,35.90,31.40,27.80,43.60,2.50,0.00,124.50
356.90,59.60,35.90,31.50,27.90,43.90,2.50,0.00,124.70
357.00,59.60,35.90,31.50,27.90,43.60,2.40,0.00,124.70
357.10,59.60,35.80,31.30,27.70,43.70,2.00,0.00,124.70
357.20,59.40,35.90,31.30,27.90,44.20,2.00,0.00,124.70
357.30,59.40,35.90,31.30,27.90,44.20,2.50,0.00,124.70
357.40,59.50,35.80,31.40,27.80,44.00,2.70,0.00,124.70
357.50,59.70,35.90,31.40,27.80,43.60,2.70,0.00,124.70
357.60,59.70,35.90,31.40,27.80,43.90,2.50,0.00,124.70
357.70,59.60,35.90,31.40,27.80,43.70,2.00,0.00,124.70
357.80,59.70,35.90,31.30,27.80,44.00,2.50,0.00,124.70
357.90,59.70,35.90,31.30,27.80,43.70,2.40,0.00,124.90
358.00,59.80,35.90,31.40,27.90,44.00,2.50,0.00,124.90
358.10,59.70,36.00,31.50,28.00,44.50,2.00,0.00,124.90
358.20,59.70,36.00,31.50,28.00,41.60,2.50,0.00,124.90
358.30,59.60,35.90,31.40,27.80,43.90,2.00,0.00,124.90
358.40,59.60,35.80,31.30,27.80,43.60,2.20,0.00,124.90
358.50,59.60,35.80,31.30,27.80,44.00,2.70,0.00,124.90
358.60,59.70,36.00,31.30,27.90,43.90,1.90,0.00,124.90
358.70,59.70,36.00,31.30,27.90,43.90,1.90,0.00,124.90
358.80,59.80,35.90,31.40,27.90,43.40,2.40,0.00,124.90
358.90,59.90,36.00,31.40,27.80,43.90,2.40,0.00,125.10
359.00,59.90,36.00,31.40,27.80,43.60,2.40,0.00,125.10
359.10,59.70,35.90,31.30,27.90,43.70,2.40,0.00,125.10
359.20,59.70,36.00,31.40,27.80,43.90,2.00,0.00,125.10
359.30,59.70,36.00,31.40,27.80,43.70,2.50,0.00,125.10
359.40,59.60,36.00,31.50,27.80,44.20,2.20,0.00,125.10
359.50,59.50,35.80,31.40,27.80,43.60,2.20,0.00,125.10
359.60,59.50,35.80,31.40,27.80,43.60,2.20,0.00,125.10
359.70,59.70,35.90,31.50,27.80,43.70,2.80,0.00,125.10
359.80,59.60,35.90,31.40,27.90,43.60,2.50,0.00,125.10
359.90,59.60,35.90,31.40,27.90,43.70,2.40,0.00,125.30
360.00,59.90,35.90,31.40,27.90,43.90,2.20,0.00,125.30
360.10,59.90,35.90,31.40,27.90,43.90,2.20,0.00,125.30
360.20,59.80,36.00,31.40,27.80,44.00,2.70,0.00,125.30
360.30,59.70,35.90,31.40,27.70,44.00,3.00,0.00,125.30
360.40,59.70,35.90,31.40,27.70,43.70,2.70,0.00,125.30
360.50,59.90,36.00,31.40,27.90,43.90,2.40,0.00,125.30
360.60,59.80,35.90,31.50,27.70,43.90,2.40,0.00,125.30
360.70,59.80,35.90,31.50,27.70,43.70,2.80,0.00,125.30
360.80,59.70,36.00,31.40,27.70,43.90,2.50,0.00,125.30
360.90,59.70,36.00,31.40,27.80,43.40,2.00,0.00,125.50
361.00,59.70,36.00,31.40,27.80,43.70,2.50,0.00,125.50
361.10,59.60,35.90,31.30,27.90,43.40,2.40,0.00,125.50
361.20,59.60,35.90,31.30,27.90,43.90,2.70,0.00,125.50
361.30,59.80,36.00,31.50,27.90,44.20,2.40,0.00,125.50
361.40,59.80,36.10,31.60,27.90,44.20,2.40,0.00,125.50
361.50,59.80,36.10,31.60,27.90,44.20,2.40,0.00,125.50
361.60,59.70,36.00,31.30,27.80,44.40,1.70,0.00,125.50
361.70,59.70,36.00,31.30,27.80,44.00,2.40,0.00,125.50
361.80,59.80,35.90,31.40,27.80,44.00,2.50,0.00,125.50
361.90,59.60,36.00,31.50,27.90,44.00,2.00,0.00,125.70
362.00,59.60,36.00,31.50,27.90,43.30,2.80,0.00,125.70
362.10,59.50,36.00,31.50,27.80,44.00,2.70,0.00,125.70
362.20,59.80,36.10,31.50,27.90,44.00,2.80,0.00,125.70
362.30,59.80,36.10,31.50,27.90,44.00,2.20,0.00,125.70
362.40,59.70,36.00,31.40,27.80,43.90,2.40,0.00,125.70
362.50,59.70,36.10,31.60,27.80,43.90,2.40,0.00,125.70
362.60,59.70,36.10,31.60,27.80,43.70,2.50,0.00,125.70
362.70,59.70,36.10,31.40,27.90,43.90,2.20,0.00,125.70
362.80,59.70,36.10,31.40,27.90,43.40,2.50,0.00,125.70
362.90,59.70,36.00,31.40,27.80,44.00,3.40,0.00,125.90
363.00,59.80,36.10,31.60,27.90,43.70,1.60,0.00,125.90
363.10,59.80,36.10,31.60,27.90,43.70,2.50,0.00,125.90
363.20,59.70,35.90,31.50,27.80,43.70,2.40,0.00,125.90
363.30,59.60,36.00,31.40,27.80,44.50,2.40,0.00,125.90
363.40,59.60,36.00,31.40,27.80,43.90,2.20,0.00,125.90
363.50,59.70,36.10,31.40,27.80,43.90,2.20,0.00,125.90
363.60,59.80,36.10,31.50,28.00,44.20,2.40,0.00,125.90
363.70,59.80,36.10,31.50,28.00,43.70,2.40,0.00,125.90
363.80,59.70,36.20,31.50,27.80,43.90,2.70,0.00,125.90
363.90,59.80,36.10,31.50,27.90,45.10,2.00,0.00,126.10
364.00,59.80,36.10,31.50,27.90,43.70,2.40,0.00,126.10
364.10,59.60,36.20,31.50,27.90,43.70,1.70,0.00,126.10
364.20,59.60,36.20,31.40,27.80,44.00,2.40,0.00,126.10
364.30,59.60,36.20,31.40,27.80,44.00,2.00,0.00,126.10
364.40,59.60,36.10,31.40,27.90,44.00,2.00,0.00,126.10
364.50,59.60,36.10,31.40,27.80,43.70,1.90,0.00,126.10
364.60,59.60,36.10,31.40,27.80,43.70,2.20,0.00,126.10
364.70,59.60,36.00,31.50,27.90,44.00,2.00,0.00,126.10
364.80,59.80,36.10,31.50,28.00,43.70,2.00,0.00,126.10
364.90,59.80,36.10,31.50,28.00,43.70,2.50,0.00,126.30
365.00,59.70,36.20,31.50,27.80,44.00,2.40,0.00,126.30
365.10,59.70,36.20,31.50,27.80,43.70,2.50,0.00,126.30
365.20,59.60,36.10,31.50,27.90,43.90,2.50,0.00,126.30
365.30,59.40,36.00,31.40,27.80,43.90,2.50,0.00,126.30
365.40,59.40,36.00,31.40,27.80,43.90,2.50,0.00,126.30
365.50,59.70,36.10,31.50,27.90,44.40,2.40,0.00,126.30
365.60,59.70,36.10,31.50,27.90,44.20,3.00,0.00,126.30
365.70,59.70,36.10,31.50,27.90,43.60,2.70,0.00,126.30
365.80,59.90,36.10,31.50,27.90,44.00,3.70,0.00,126.30
365.90,59.70,36.20,31.60,28.00,43.60,2.00,0.00,126.50
366.00,59.70,36.20,31.60,28.00,44.00,2.70,0.00,126.50
366.10,59.80,36.10,31.40,27.80,44.00,2.70,0.00,126.50
366.20,59.60,36.10,31.50,27.90,44.00,2.50,0.00,126.50
366.30,59.60,36.10,31.50,27.90,44.00,2.50,0.00,126.50
366.40,59.70,36.10,31.60,27.90,44.00,2.80,0.00,126.50
366.50,59.80,36.20,31.40,27.90,43.70,2.50,0.00,126.50
366.60,59.80,36.20,31.40,27.90,43.10,2.40,0.00,126.50
366.70,59.60,36.10,31.60,28.00,44.40,2.20,0.00,126.50
366.80,59.60,36.10,31.60,28.00,43.70,2.40,0.00,126.50
366.90,59.70,36.20,31.40,27.80,43.60,2.40,0.00,126.70
367.00,59.70,36.20,31.50,27.80,43.40,2.20,0.00,126.70
367.10,59.70,36.20,31.50,27.80,44.40,2.50,0.00,126.70
367.20,59.60,36.20,31.40,27.90,44.40,2.50,0.00,126.70
367.30,59.80,36.20,31.50,27.90,43.70,3.00,0.00,126.70
367.40,59.80,36.20,31.50,27.90,43.90,2.50,0.00,126.70
367.50,59.70,36.10,31.50,27.80,43.90,2.40,0.00,126.70
367.60,59.80,36.10,31.50,27.80,42.40,2.80,0.00,126.70
367.70,59.80,36.10,31.50,27.80,44.00,1.90,0.00,126.70
367.80,59.70,36.10,31.50,27.80,43.90,2.00,0.00,126.70
367.90,59.70,36.20,31.50,28.00,43.60,2.40,0.00,126.90
368.00,59.70,36.20,31.50,28.00,43.60,2.40,0.00,126.90
368.10,59.70,36.20,31.40,27.80,43.60,2.40,0.00,126.90
368.20,59.60,36.10,31.40,27.80,43.60,2.40,0.00,126.90
368.30,59.60,36.10,31.40,27.80,43.30,1.90,0.00,126.90
368.40,59.70,36.10,31.50,27.80,43.70,2.00,0.00,126.90
368.50,59.70,36.10,31.50,27.80,43.40,2.40,0.00,126.90
368.60,59.40,36.10,31.30,27.80,44.20,2.70,0.00,126.90
368.70,59.80,36.20,31.50,27.90,43.70,2.50,0.00,126.90
368.80,59.80,36.20,31.50,27.90,43.60,2.40,0.00,126.90
368.90,59.70,36.30,31.40,27.80,43.90,2.40,0.00,127.10
369.00,59.70,36.20,31.50,27.90,43.90,2.50,0.00,127.10
369.10,59.70,36.20,31.50,27.90,43.90,2.50,0.00,127.10
369.20,59.70,36.20,31.50,28.00,43.60,2.50,0.00,127.10
369.30,59.70,36.10,31.50,27.80,43.70,2.50,0.00,127.10
369.40,59.70,36.10,31.50,27.80,43.60,2.20,0.00,127.10
369.50,59.70,36.20,31.60,27.90,43.90,2.00,0.00,127.10
369.60,59.60,36.10,31.50,27.80,43.60,2.20,0.00,127.10
369.70,59.60,36.10,31.50,27.80,44.00,2.00,0.00,127.10
369.80,59.50,36.10,31.40,27.90,43.40,2.50,0.00,127.10
369.90,59.70,36.20,31.50,27.90,44.20,2.00,0.00,127.30
370.00,59.70,36.20,31.50,27.90,44.20,2.00,0.00,127.30
370.10,59.60,36.20,31.50,27.80,43.60,2.40,0.00,127.30
370.20,59.60,36.20,31.50,27.80,43.70,2.00,0.00,127.30
370.30,59.70,36.10,31.40,27.80,44.20,0.20,0.00,127.30
370.40,59.70,36.30,31.60,27.90,43.60,2.20,0.00,127.30
370.50,59.70,36.30,31.60,27.90,44.00,2.00,0.00,127.30
370.60,59.80,36.20,31.50,27.90,43.90,2.00,0.00,127.30
370.70,59.60,36.20,31.40,27.80,44.00,1.90,0.00,127.30
370.80,59.60,36.20,31.40,27.80,44.00,2.50,0.00,127.30
370.90,59.70,36.20,31.40,27.70,44.00,2.50,0.00,127.50
371.00,59.90,36.20,31.50,27.90,43.40,2.50,0.00,127.50
371.10,59.90,36.20,31.50,27.90,43.60,2.00,0.00,127.50
371.20,59.80,36.20,31.60,27.90,43.90,2.20,0.00,127.50
371.30,59.80,36.20,31.60,27.90,43.90,3.00,0.00,127.50
371.40,59.90,36.30,31.60,28.00,43.70,2.20,0.00,127.50
371.50,59.90,36.30,31.60,27.90,43.60,2.70,0.00,127.50
371.60,59.90,36.30,31.60,27.90,43.90,2.40,0.00,127.50
371.70,59.90,36.30,31.50,27.90,43.70,2.00,0.00,127.50
371.80,59.70,36.20,31.50,27.90,43.90,2.00,0.00,127.50
371.90,59.70,36.20,31.50,27.90,43.90,2.00,0.00,127.70
372.00,59.60,36.20,31.50,27.90,43.60,2.50,0.00,127.70
372.10,59.60,36.20,31.50,27.90,43.60,2.40,0.00,127.70
372.20,59.80,36.30,31.50,27.90,43.70,2.20,0.00,127.70
372.30,59.80,36.30,31.40,27.80,43.40,2.50,0.00,127.70
372.40,59.80,36.30,31.50,27.80,44.40,2.00,0.00,127.70
372.50,59.80,36.30,31.50,27.80,44.70,2.20,0.00,127.70
372.60,59.60,36.20,31.40,27.80,45.10,1.70,0.00,127.70
372.70,59.70,36.20,31.60,27.90,43.90,2.70,0.00,127.70
372.80,59.70,36.20,31.60,27.90,44.00,2.70,0.00,127.70
372.90,59.50,36.20,31.40,27.80,43.70,2.70,0.00,127.90
373.00,59.50,36.20,31.40,27.80,44.00,1.90,0.00,127.90
373.10,59.70,36.30,31.50,27.80,43.70,2.00,0.00,127.90
373.20,59.70,36.30,31.50,27.90,43.90,2.50,0.00,127.90
373.30,59.70,36.30,31.50,27.90,43.60,1.90,0.00,127.90
373.40,59.60,36.30,31.60,27.90,43.70,2.80,0.00,127.90
373.50,59.70,36.30,31.60,28.00,44.00,2.40,0.00,127.90
373.60,59.70,36.30,31.60,28.00,43.40,2.00,0.00,127.90
373.70,59.70,36.40,31.60,27.90,43.90,2.00,0.00,127.90
373.80,59.60,36.40,31.50,27.80,43.90,2.00,0.00,127.90
373.90,59.60,36.40,31.50,27.80,43.90,2.40,0.00,128.10
374.00,59.70,36.30,31.50,27.80,43.70,1.90,0.00,128.10
374.10,59.70,36.30,31.50,27.80,42.00,2.40,0.00,128.10
374.20,59.70,36.40,31.60,28.00,44.00,3.00,0.00,128.10
374.30,59.70,36.30,31.50,27.90,43.70,2.50,0.00,128.10
374.40,59.70,36.30,31.50,27.90,43.70,2.00,0.00,128.10
374.50,59.70,36.40,31.60,27.90,44.00,2.70,0.00,128.10
374.60,59.70,36.30,31.60,28.00,43.60,2.00,0.00,128.10
374.70,59.70,36.30,31.60,28.00,44.00,2.80,0.00,128.10
374.80,59.80,36.30,31.50,27.90,44.00,2.80,0.00,128.10
374.90,59.80,36.40,31.60,28.00,43.70,2.70,0.00,128.10
375.00,59.80,36.40,31.60,28.00,43.70,2.50,0.00,128.30
375.10,59.60,36.30,31.50,27.90,44.00,2.20,0.00,128.30
375.20,59.70,36.20,31.50,27.80,44.20,2.50,0.00,128.30
375.30,59.70,36.20,31.50,27.80,43.70,3.40,0.00,128.30
375.40,59.90,36.40,31.60,27.80,44.00,2.40,0.00,128.30
375.50,59.90,36.40,31.60,27.80,43.90,2.70,0.00,128.30
375.60,59.70,36.40,31.60,27.90,44.00,2.40,0.00,128.30
375.70,59.70,36.40,31.50,28.00,44.00,2.40,0.00,128.30
375.80,59.70,36.40,31.50,28.00,44.00,2.20,0.00,128.30
375.90,59.70,36.30,31.50,27.90,44.40,2.20,0.00,128.30
376.00,59.80,36.30,31.50,28.00,44.00,2.20,0.00,128.50
376.10,59.80,36.30,31.50,28.00,44.00,2.20,0.00,128.50
376.20,59.80,36.30,31.60,27.80,44.00,2.00,0.00,128.50
376.30,59.70,36.30,31.50,27.80,43.90,2.00,0.00,128.50
376.40,59.70,36.30,31.50,27.80,43.90,2.50,0.00,128.50
376.50,59.90,36.40,31.60,28.10,44.20,1.10,0.00,128.50
376.60,59.90,36.40,31.60,28.10,44.20,1.10,0.00,128.50
376.70,59.70,36.40,31.60,27.90,44.20,1.10,0.00,128.50
376.80,59.70,36.30,31.40,27.90,43.90,1.90,0.00,128.50
376.90,59.70,36.30,31.40,27.90,44.00,2.70,0.00,128.50
377.00,59.70,36.40,31.70,28.00,43.70,2.00,0.00,128.70
377.10,59.90,36.40,31.50,27.90,44.40,2.00,0.00,128.70
377.20,59.90,36.40,31.50,27.90,43.60,2.50,0.00,128.70
377.30,59.80,36.40,31.60,27.90,43.70,2.00,0.00,128.70
377.40,59.80,36.40,31.50,27.90,43.90,2.40,0.00,128.70
377.50,59.80,36.40,31.50,27.90,43.70,2.00,0.00,128.70
377.60,59.70,36.40,31.60,28.00,43.70,2.00,0.00,128.70
377.70,59.70,36.50,31.60,27.90,44.00,2.70,0.00,128.70
377.80,59.70,36.50,31.60,27.90,43.60,2.50,0.00,128.70
377.90,59.80,36.60,31.60,28.00,43.70,2.20,0.00,128.70
378.00,59.80,36.60,31.60,28.00,43.60,2.40,0.00,128.90
378.10,59.70,36.30,31.50,27.90,43.70,2.50,0.00,128.90
378.20,59.60,36.40,31.60,28.10,43.60,2.40,0.00,128.90
378.30,59.60,36.40,31.60,28.10,43.70,2.80,0.00,128.90
378.40,59.50,36.40,31.60,27.90,43.70,2.20,0.00,128.90
378.50,59.50,36.50,31.60,27.90,43.70,2.20,0.00,128.90
378.60,59.50,36.50,31.60,27.90,43.40,2.40,0.00,128.90
378.70,59.70,36.40,31.60,28.00,43.70,1.70,0.00,128.90
378.80,59.70,36.40,31.60,28.00,43.90,2.70,0.00,128.90
378.90,59.60,36.40,31.50,27.80,44.00,3.10,0.00,128.90
379.00,59.70,36.50,31.50,28.00,43.90,2.20,0.00,129.10
379.10,59.70,36.50,31.50,28.00,44.00,2.70,0.00,129.10
379.20,59.60,36.40,31.60,27.90,44.00,3.10,0.00,129.10
379.30,59.70,36.60,31.70,28.00,43.70,2.00,0.00,129.10
379.40,59.70,36.60,31.70,28.00,43.70,2.40,0.00,129.10
379.50,59.60,36.50,31.60,27.90,43.70,2.40,0.00,129.10
379.60,59.60,36.60,31.60,27.90,44.40,1.30,0.00,129.10
379.70,59.60,36.60,31.60,27.90,44.20,2.00,0.00,129.10
379.80,59.50,36.40,31.50,27.90,43.70,2.20,0.00,129.10
379.90,59.50,36.20,31.50,27.80,44.00,2.70,0.00,129.10
380.00,59.50,36.20,31.50,27.80,43.90,2.50,0.00,129.30
380.10,59.50,36.40,31.50,27.90,43.90,2.70,0.00,129.30
380.20,59.50,36.50,31.60,27.90,43.70,1.10,0.00,129.30
380.30,59.50,36.50,31.60,27.90,44.00,2.70,0.00,129.30
380.40,59.80,36.60,31.70,28.00,44.00,2.70,0.00,129.30
380.50,59.60,36.40,31.60,27.90,43.70,2.70,0.00,129.30
380.60,59.60,36.40,31.60,27.90,43.70,2.50,0.00,129.30
380.70,59.70,36.50,31.60,28.00,43.60,2.50,0.00,129.30
380.80,59.40,36.50,31.50,27.90,43.60,2.40,0.00,129.30
380.90,59.40,36.50,31.50,27.90,43.60,2.00,0.00,129.30
381.00,59.60,36.40,31.50,27.90,43.90,1.90,0.00,129.50
381.10,59.60,36.40,31.50,27.90,44.20,2.40,0.00,129.50
381.20,59.50,36.50,31.50,27.90,43.90,2.70,0.00,129.50
381.30,59.60,36.60,31.60,27.90,43.90,2.70,0.00,129.50
381.40,59.60,36.60,31.60,27.90,43.90,2.00,0.00,129.50
381.50,59.40,36.50,31.50,27.90,43.70,2.20,0.00,129.50
381.60,59.50,36.50,31.60,27.90,44.20,2.70,0.00,129.50
381.70,59.50,36.50,31.60,27.90,44.00,2.40,0.00,129.50
381.80,59.60,36.50,31.60,28.00,44.00,2.70,0.00,129.50
381.90,59.50,36.60,31.60,27.90,44.00,1.90,0.00,129.50
382.00,59.50,36.50,31.60,28.00,42.80,2.20,0.00,129.70
382.10,59.50,36.50,31.60,28.00,44.50,2.40,0.00,129.70
382.20,59.50,36.50,31.50,27.90,44.20,3.90,0.00,129.70
382.30,59.50,36.50,31.50,27.90,44.00,2.40,0.00,129.70
382.40,59.60,36.50,31.60,27.80,44.20,2.50,0.00,129.70
382.50,59.40,36.50,31.60,27.90,43.60,2.50,0.00,129.70
382.60,59.40,36.50,31.60,27.90,44.20,2.20,0.00,129.70
382.70,59.70,36.60,31.60,27.90,44.00,2.20,0.00,129.70
382.80,59.50,36.60,31.60,28.00,43.60,2.40,0.00,129.70
382.90,59.50,36.60,31.60,28.00,44.40,2.20,0.00,129.70
383.00,59.50,36.60,31.60,27.90,43.60,2.00,0.00,129.90
383.10,59.50,36.60,31.50,27.80,43.70,2.00,0.00,129.90
383.20,59.50,36.60,31.50,27.80,43.70,2.00,0.00,129.90
383.30,59.50,36.50,31.60,28.00,43.70,2.40,0.00,129.90
383.40,59.40,36.60,31.70,27.90,43.60,2.20,0.00,129.90
383.50,59.40,36.60,31.70,27.90,44.40,2.50,0.00,129.90
383.60,59.50,36.70,31.60,28.00,44.00,2.70,0.00,129.90
383.70,59.50,36.70,31.60,28.00,44.20,2.20,0.00,129.90
383.80,59.60,36.60,31.60,27.90,44.00,3.00,0.00,129.90
383.90,59.50,36.50,31.50,27.80,43.70,2.80,0.00,129.90
384.00,59.50,36.50,31.50,27.80,44.00,2.50,0.00,130.10
384.10,59.60,36.50,31.50,27.90,44.00,2.50,0.00,130.10
384.20,59.60,36.50,31.50,27.90,44.00,2.00,0.00,130.10
384.30,59.70,36.60,31.70,27.90,44.20,2.40,0.00,130.10
384.40,59.70,36.70,31.60,28.00,44.20,2.50,0.00,130.10
384.50,59.70,36.70,31.60,28.00,43.70,2.20,0.00,130.10
384.60,59.70,36.50,31.50,28.00,43.90,2.00,0.00,130.10
384.70,59.70,36.60,31.80,28.00,44.40,2.40,0.00,130.10
384.80,59.70,36.60,31.80,28.00,43.90,2.70,0.00,130.10
384.90,59.50,36.60,31.60,28.00,44.20,2.00,0.00,130.10
385.00,59.60,36.60,31.60,27.90,44.20,2.00,0.00,130.30
385.10,59.60,36.60,31.60,27.90,43.70,2.20,0.00,130.30
385.20,59.60,36.60,31.70,27.90,44.20,3.00,0.00,130.30
385.30,59.60,36.60,31.70,27.90,44.40,2.20,0.00,130.30
385.40,59.40,36.70,31.60,27.90,43.70,2.00,0.00,130.30
385.50,59.50,36.80,31.70,28.10,44.40,2.00,0.00,130.30
385.60,59.50,36.80,31.70,28.10,44.40,2.00,0.00,130.30
385.70,59.50,36.50,31.50,27.90,43.70,2.00,0.00,130.30
385.80,59.60,36.70,31.60,28.00,44.00,2.20,0.00,130.30
385.90,59.60,36.70,31.60,28.00,43.70,1.90,0.00,130.30
386.00,59.40,36.60,31.70,28.00,43.70,1.90,0.00,130.50
386.10,59.30,36.40,31.50,27.80,44.20,2.80,0.00,130.50
386.20,59.30,36.40,31.50,27.80,43.00,2.80,0.00,130.50
386.30,59.70,36.70,31.70,28.00,43.90,2.00,0.00,130.50
386.40,59.40,36.60,31.70,27.90,43.60,2.40,0.00,130.50
386.50,59.40,36.60,31.70,27.90,44.00,2.70,0.00,130.50
386.60,59.40,36.60,31.60,27.90,43.90,2.20,0.00,130.50
386.70,59.40,36.60,31.50,27.90,44.50,2.20,0.00,130.50
386.80,59.40,36.60,31.50,27.90,43.90,2.70,0.00,130.50
386.90,59.40,36.70,31.70,28.00,43.90,2.70,0.00,130.50
387.00,59.60,36.70,31.90,28.00,43.60,2.40,0.00,130.70
387.10,59.60,36.70,31.90,28.00,43.70,2.50,0.00,130.70
387.20,59.60,36.70,31.70,28.00,43.70,2.80,0.00,130.70
387.30,59.70,36.70,31.60,27.90,44.70,1.70,0.00,130.70
387.40,59.70,36.70,31.60,27.90,44.40,2.00,0.00,130.70
387.50,59.60,36.70,31.70,28.00,44.00,2.40,0.00,130.70
387.60,59.50,36.60,31.50,27.80,43.70,2.20,0.00,130.70
387.70,59.50,36.60,31.50,27.80,43.70,2.40,0.00,130.70
387.80,59.60,36.70,31.70,28.10,43.70,2.40,0.00,130.70
387.90,59.60,36.70,31.70,28.10,43.70,1.90,0.00,130.70
388.00,59.60,36.80,31.60,27.90,44.50,2.00,0.00,130.90
388.10,59.60,36.50,31.50,27.90,43.70,2.70,0.00,130.90
388.20,59.60,36.50,31.50,27.90,43.90,2.50,0.00,130.90
388.30,59.50,36.80,31.70,28.10,44.50,2.20,0.00,130.90
388.40,59.50,36.80,31.70,28.10,43.90,2.50,0.00,130.90
388.50,59.60,36.80,31.60,27.90,44.40,2.20,0.00,130.90
388.60,59.70,36.70,31.60,28.00,45.00,2.20,0.00,130.90
388.70,59.70,36.70,31.60,28.00,45.00,2.20,0.00,130.90
388.80,59.70,36.80,31.70,28.00,44.20,1.60,0.00,130.90
388.90,59.70,36.60,31.60,27.90,44.20,2.00,0.00,130.90
389.00,59.70,36.60,31.60,27.90,43.90,2.40,0.00,131.10
389.10,59.70,36.60,31.60,28.00,43.00,2.40,0.00,131.10
389.20,59.70,36.80,31.70,27.90,43.70,2.40,0.00,131.10
389.30,59.70,36.80,31.70,27.90,43.70,2.40,0.00,131.10
389.40,59.70,36.70,31.70,28.00,44.00,2.70,0.00,131.10
389.50,59.80,36.70,31.60,27.90,42.70,2.40,0.00,131.10
389.60,59.80,36.70,31.60,27.90,42.70,2.40,0.00,131.10
389.70,59.80,36.80,31.80,28.00,43.70,2.20,0.00,131.10
389.80,59.60,36.70,31.70,28.00,43.60,2.70,0.00,131.10
389.90,59.60,36.70,31.70,28.00,43.70,2.40,0.00,131.10
390.00,59.60,36.70,31.70,28.00,43.70,2.40,0.00,131.10
390.10,59.60,36.70,31.60,28.00,44.20,2.50,0.00,131.30
390.20,59.60,36.70,31.60,28.00,41.00,2.50,0.00,131.30
390.30,59.60,36.70,31.70,28.10,43.10,2.70,0.00,131.30
390.40,59.30,36.80,31.60,28.10,42.40,2.00,0.00,131.30
390.50,59.30,36.80,31.60,28.10,41.30,2.20,0.00,131.30
390.60,58.90,36.70,31.70,28.00,41.30,2.20,0.00,131.30
390.70,58.20,36.70,31.60,27.90,40.00,2.00,0.00,131.30
390.80,58.20,36.70,31.60,27.90,37.60,2.70,0.00,131.30
390.90,57.60,36.80,31.60,27.90,37.70,2.40,0.00,131.30
391.00,56.60,36.80,31.60,28.00,37.30,2.40,0.00,131.30
391.10,56.60,36.80,31.60,28.00,35.90,2.40,0.00,131.60
391.20,55.80,36.70,31.70,27.90,35.40,2.50,0.00,131.60
391.30,55.20,36.70,31.80,27.90,34.40,2.70,0.00,131.60
391.40,55.20,36.70,31.80,27.90,34.00,2.00,0.00,131.60
391.50,54.60,36.80,31.70,28.00,34.00,2.00,0.00,131.60
