Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ),
127.5,60,35.9,33.6,30,75.1,2.4,0,92.6,59.88181818
127.6,59.8,35.8,33.5,29.9,75.1,2.4,0,92.6,59.87272727
127.7,59.8,35.8,33.5,29.9,75.1,2.7,0,92.6,59.88181818
127.8,59.9,35.8,33.5,29.9,75.3,2.2,0,92.6,59.9
127.9,59.8,35.8,33.5,30,75.1,3.1,0,92.6,59.90909091
128,59.8,35.8,33.5,30,75.1,2.7,0,92.6,59.90909091
128.1,59.8,35.9,33.5,29.9,75.1,2.5,0,92.6,59.90909091
128.2,60,36,33.6,30,75.4,2.5,0,92.6,59.91818182
128.3,60,36,33.6,30,75.1,2.4,0,92.8,59.92727273
128.4,60.1,36,33.6,30,75,2.2,0,92.8,59.91818182
128.5,60,35.9,33.6,29.9,75,2.2,0,92.8,59.92727273
128.6,60,35.9,33.6,29.9,74.8,2.7,0,92.8,59.92727273
128.7,59.9,35.9,33.6,30,75.4,2.4,0,92.8,59.92727273
128.8,59.9,35.9,33.6,30,75.1,2.4,0,92.8,59.90909091
128.9,59.8,35.8,33.5,29.9,75.3,2,0,92.8,59.89090909
129,59.9,36,33.7,30,75.3,3.1,0,92.8,59.84545455
129.1,59.8,35.8,33.5,29.9,74.7,2.4,0,92.8,59.81818182
129.2,59.8,35.8,33.5,29.9,75.3,2.4,0,92.8,59.79090909
129.3,59.8,36,33.5,29.9,75.1,3,0,92.8,59.78181818
129.4,59.8,36,33.5,29.9,75.1,2,0,93,59.77272727
129.5,59.6,35.9,33.6,29.9,75.4,3,0,93,59.77272727
129.6,59.7,36,33.5,29.8,75,2.7,0,93,59.76363636
129.7,59.7,36,33.5,29.8,75,1.6,0,93,59.76363636
129.8,59.8,35.9,33.6,30.1,74.7,2.2,0,93,59.75454545
129.9,59.8,35.9,33.6,30.1,75,2.2,0,93,59.74545455
130,59.8,35.9,33.6,29.9,74.5,2.2,0,93,59.73636364
130.1,59.8,35.9,33.5,30,75.6,2,0,93,59.76363636
130.2,59.8,35.9,33.5,30,75,2.2,0,93,59.78181818
130.3,59.7,35.9,33.5,29.9,75,2.2,0,93,59.8
130.4,59.7,35.9,33.5,29.9,75,2.2,0,93.2,59.8
130.5,59.7,35.9,33.6,30,75,2.4,0,93.2,59.8
130.6,59.9,35.9,33.6,29.9,75.1,2,0,93.2,59.8
130.7,59.9,35.9,33.6,29.9,75.3,2.7,0,93.2,59.78181818
130.8,59.9,35.9,33.5,29.8,74.5,2.7,0,93.2,59.76363636
130.9,59.8,35.9,33.6,30,74.8,2.7,0,93.2,59.76363636
131,59.8,35.9,33.6,30,75.1,2.8,0,93.2,59.79090909
131.1,59.8,36,33.6,30,75.4,2.7,0,93.2,59.81818182
131.2,59.6,35.9,33.5,29.9,75.4,1.9,0,93.2,59.80909091
131.3,59.6,35.9,33.5,29.9,75.4,1.9,0,93.2,59.8
131.4,59.7,35.8,33.5,29.9,75,2,0,93.4,59.79090909
131.5,60,36,33.7,30,75.4,3,0,93.4,59.79090909
131.6,60,36,33.7,30,74.7,2.5,0,93.4,59.8
131.7,59.8,36,33.6,29.9,75.1,2.5,0,93.4,59.80909091
131.8,59.8,36,33.5,30,74.7,2.4,0,93.4,59.83636364
131.9,59.8,36,33.5,30,75.1,2.4,0,93.4,59.88181818
132,59.8,36,33.6,30,75.1,2.2,0,93.4,59.91818182
132.1,59.9,36,33.7,30.1,75.3,3.6,0,93.4,59.9
132.2,59.9,36,33.7,30.1,75.3,3.6,0,93.4,59.88181818
132.3,59.9,35.9,33.6,29.9,75.4,2.5,0,93.4,59.88181818
132.4,60.1,35.9,33.6,30,75,2.7,0,93.6,59.9
132.5,60.1,35.9,33.6,30,75.1,2,0,93.6,59.90909091
132.6,59.8,35.9,33.6,30,75.1,1.9,0,93.6,59.91818182
132.7,59.8,36,33.6,30.1,74.5,2.4,0,93.6,59.92727273
132.8,59.8,36,33.6,30.1,75.3,2.5,0,93.6,59.91818182
132.9,60,35.9,33.7,30.1,75,2,0,93.6,59.90909091
133,59.9,35.9,33.5,29.9,75,2.2,0,93.6,59.9
133.1,59.9,35.9,33.5,29.9,75,2.2,0,93.6,59.88181818
133.2,60,35.9,33.6,29.9,75.3,2.2,0,93.6,59.89090909
133.3,59.8,35.9,33.5,29.9,75,2.5,0,93.6,59.9
133.4,59.8,35.9,33.5,29.9,75,2.4,0,93.8,59.90909091
133.5,60,36,33.6,30,74.8,2.5,0,93.8,59.9
133.6,59.9,35.8,33.6,29.9,75.1,3.4,0,93.8,59.91818182
133.7,59.9,35.8,33.6,29.9,75.3,2.5,0,93.8,59.91818182
133.8,59.9,36,33.6,30,75.3,2.2,0,93.8,59.90909091
133.9,59.9,36,33.5,29.9,75.6,2.4,0,93.8,59.93636364
134,59.9,36,33.5,29.9,75.6,2.4,0,93.8,59.96363636
134.1,60.1,35.9,33.6,30,75.1,2.4,0,93.8,59.97272727
134.2,59.9,36,33.6,30,75,2.2,0,93.8,59.98181818
134.3,59.9,36,33.6,30,75.3,2.5,0,93.8,59.99090909
134.4,60.1,36,33.5,30,75.3,2.5,0,94,60
134.5,60.1,36,33.7,30,74.8,2.2,0,94,60.00909091
134.6,60.1,36,33.7,30,75,2.5,0,94,60.01818182
134.7,60,36,33.7,30,75.1,2.4,0,94,60.00909091
134.8,60,36,33.6,30,75.3,2.7,0,94,60.01818182
134.9,60,36,33.6,30,75.3,2.7,0,94,60.01818182
135,60,36,33.6,30,75.1,2.4,0,94,60
135.1,60,36,33.6,30,75.1,0.3,0,94,59.98181818
135.2,60,36,33.6,30,75.4,2.2,0,94,59.99090909
135.3,60,36,33.6,30,75,2.5,0,94,60
135.4,59.9,36.2,33.6,29.9,75.4,2.4,0,94.2,60.00909091
135.5,59.9,35.9,33.7,29.9,75.1,2,0,94.2,59.99090909
135.6,59.9,35.9,33.7,29.9,75.1,2.2,0,94.2,59.97272727
135.7,60.2,36,33.7,30.1,75,2.5,0,94.2,59.95454545
135.8,60.1,36.1,33.7,30.1,74.8,2.7,0,94.2,59.93636364
135.9,60.1,36.1,33.7,30.1,74.8,2.7,0,94.2,59.91818182
136,59.8,36.1,33.7,30,75.1,2.4,0,94.2,59.90909091
136.1,59.8,36,33.7,30,74.8,3,0,94.2,59.90909091
136.2,59.8,36,33.7,30,75.6,2.4,0,94.2,59.90909091
136.3,59.8,36,33.7,30,74.8,1.7,0,94.2,59.87272727
136.4,59.8,36,33.7,30,75.3,2.4,0,94.4,59.84545455
136.5,59.8,36,33.7,30,75,2.5,0,94.4,59.81818182
136.6,59.9,35.9,33.7,30,75,2.4,0,94.4,59.81818182
136.7,59.9,35.9,33.7,30,75.4,3,0,94.4,59.82727273
136.8,59.8,36,33.6,30,75.4,3,0,94.4,59.83636364
136.9,59.8,35.9,33.6,29.9,75.4,2.2,0,94.4,59.84545455
137,59.8,35.9,33.6,29.9,75.1,2.2,0,94.4,59.84545455
137.1,59.8,36,33.6,30,75.3,3.1,0,94.4,59.84545455
137.2,59.9,35.9,33.6,30,75.1,2.2,0,94.4,59.83636364
137.3,59.9,35.9,33.6,30,75.1,2.2,0,94.4,59.82727273
137.4,59.9,36.1,33.6,30,75.4,2.2,0,94.6,59.82727273
137.5,59.8,35.9,33.5,30,75.6,2.4,0,94.6,59.82727273
137.6,59.8,35.9,33.5,30,75.1,2.4,0,94.6,59.83636364
137.7,59.8,36,33.7,30.1,75.1,2.4,0,94.6,59.84545455
137.8,59.8,36.2,33.8,30.1,75.3,2.4,0,94.6,59.84545455
137.9,59.8,36.2,33.8,30.1,75.6,2.8,0,94.6,59.85454545
138,59.8,36,33.7,30,75,2.4,0,94.6,59.86363636
138.1,59.9,35.9,33.5,29.9,75.1,1.9,0,94.6,59.89090909
138.2,59.9,35.9,33.5,29.9,75,2.5,0,94.6,59.9
138.3,59.9,36,33.7,30,75.1,2.5,0,94.6,59.90909091
138.4,60,35.9,33.6,29.9,75.4,2.4,0,94.8,59.90909091
138.5,60,35.9,33.6,29.9,75.3,2,0,94.8,59.92727273
138.6,60.1,36.1,33.7,30,74.8,2.2,0,94.8,59.94545455
138.7,59.9,36,33.6,30,74.8,2.2,0,94.8,59.94545455
138.8,59.9,36,33.6,30,75,2,0,94.8,59.95454545
138.9,59.8,36,33.6,30,74.8,2.4,0,94.8,59.96363636
139,60,36,33.6,30,75.1,1.9,0,94.8,59.95454545
139.1,60,36,33.6,30,73.4,2.2,0,94.8,59.93636364
139.2,59.9,36.1,33.7,30,75.3,2.8,0,94.8,59.90909091
139.3,60,36.1,33.8,30.1,75,2.5,0,94.8,59.88181818
139.4,60,36.1,33.8,30.1,75,2.5,0,95,59.86363636
139.5,59.9,36.2,33.8,30.1,75.1,2.4,0,95,59.85454545
139.6,59.8,36,33.7,30,75.1,2.4,0,95,59.83636364
139.7,59.8,36,33.7,30,75,2.2,0,95,59.80909091
139.8,59.6,36,33.6,29.9,75.3,2,0,95,59.79090909
139.9,59.7,36,33.7,29.9,74.8,2.5,0,95,59.77272727
140,59.7,36,33.7,29.9,75.3,2.5,0,95,59.75454545
140.1,59.8,36.1,33.7,30,75,2.4,0,95,59.74545455
140.2,59.7,36,33.6,30.1,75.1,2.4,0,95,59.76363636
140.3,59.7,36,33.6,30.1,75.1,2,0,95,59.78181818
140.4,59.8,36.1,33.7,30.1,75.4,2,0,95.2,59.80909091
140.5,59.8,36.1,33.7,30.1,75.4,2,0,95.2,59.83636364
140.6,59.8,36.1,33.6,29.9,75.4,2,0,95.2,59.86363636
140.7,60,36.2,33.9,30.2,74.8,1.9,0,95.2,59.86363636
140.8,60,36.2,33.9,30.2,74.8,2.5,0,95.2,59.87272727
140.9,59.9,36.1,33.7,30.1,74.8,2.5,0,95.2,59.88181818
141,60,36.1,33.7,30,75.1,2.4,0,95.2,59.89090909
141.1,60,36.1,33.7,30,75,2,0,95.2,59.90909091
141.2,59.8,36.1,33.7,30,74.8,2.2,0,95.2,59.92727273
141.3,59.8,36.1,33.8,30,75.1,2,0,95.2,59.92727273
141.4,59.8,36.1,33.8,30,75.4,2.4,0,95.4,59.92727273
141.5,59.9,36,33.6,30,75.4,2.4,0,95.4,59.93636364
141.6,60,36,33.7,30,75.7,2.5,0,95.4,59.91818182
141.7,60,36,33.7,30,75.3,2.2,0,95.4,59.91818182
141.8,60,36,33.6,30,75.3,2.4,0,95.4,59.93636364
141.9,60,36.1,33.7,30,75.3,2.2,0,95.4,59.95454545
142,60,36.1,33.7,30,74.8,1.9,0,95.4,59.97272727
142.1,59.8,36.1,33.7,30,75.1,2.7,0,95.4,60
142.2,60,36.1,33.8,30.1,75.1,2.7,0,95.4,59.99090909
142.3,60,36.1,33.8,30.1,75.3,1.7,0,95.4,59.98181818
142.4,60,36.1,33.7,30,75.3,1.7,0,95.6,59.97272727
142.5,60,36.1,33.7,30,75.1,2.2,0,95.6,59.95454545
142.6,60.2,36.3,33.8,30.1,74.8,2,0,95.6,59.93636364
142.7,59.9,36.1,33.8,30,74.8,2.5,0,95.6,59.92727273
142.8,59.9,36.1,33.8,30,74.8,3.6,0,95.6,59.91818182
142.9,59.9,36.1,33.8,30.1,75.1,2.5,0,95.6,59.90909091
143,59.8,36.1,33.7,30.1,75.3,2.7,0,95.6,59.90909091
143.1,59.8,36.1,33.7,30.1,75.4,2.4,0,95.6,59.9
143.2,59.7,36.1,33.6,30,75.4,1.4,0,95.6,59.87272727
143.3,59.9,36.1,33.6,30,75.4,1.4,0,95.6,59.87272727
143.4,59.9,36.1,33.6,30,75.4,2.2,0,95.8,59.87272727
143.5,60,36.2,33.8,30.1,75,2.7,0,95.8,59.87272727
143.6,59.9,36.1,33.8,30.1,75.1,2.5,0,95.8,59.88181818
143.7,59.9,36.1,33.8,30.1,74.8,2.5,0,95.8,59.89090909
143.8,59.9,36.3,33.9,30.1,75.1,2.5,0,95.8,59.90909091
143.9,59.9,36.3,33.9,30.1,75.3,3,0,95.8,59.91818182
144,59.9,36.1,33.6,29.8,74.8,2.2,0,95.8,59.92727273
144.1,59.9,36,33.8,30.1,74.8,2.5,0,95.8,59.91818182
144.2,59.9,36,33.8,30.1,74.8,2.5,0,95.8,59.91818182
144.3,59.9,36.2,33.7,30,75.1,2,0,95.8,59.92727273
144.4,60,36.2,33.6,30,75.4,2,0,96,59.93636364
144.5,60,36.2,33.6,30,75.3,2.2,0,96,59.94545455
144.6,59.9,36.2,33.7,30,75.3,2.4,0,96,59.95454545
144.7,59.9,36.2,33.7,30,75.4,2,0,96,59.96363636
144.8,60,36.3,33.8,30,75.3,2,0,96,59.97272727
144.9,60,36.1,33.7,30,76.1,1.9,0,96,59.99090909
145,60,36.1,33.7,30,75.7,2.2,0,96,60
145.1,60,36.2,33.8,30,75,2.7,0,96,60
145.2,60,36.1,33.8,30,75,2.7,0,96,60.00909091
145.3,60,36.1,33.8,30,75.1,2.2,0,96,60.01818182
145.4,60.1,36.2,33.8,30.1,75.1,3,0,96.2,60.00909091
145.5,60.1,36.2,33.8,30.1,75.1,2.4,0,96.2,60
145.6,60,36.1,33.7,30,75.3,2.7,0,96.2,59.99090909
145.7,60,36.1,33.7,30,75.3,2.5,0,96.2,59.98181818
145.8,60,36.2,33.8,30.1,73.1,2.5,0,96.2,59.97272727
145.9,59.9,36.1,33.6,29.9,75.1,2.5,0,96.2,59.95454545
146,59.9,36.1,33.6,29.9,75.3,2.4,0,96.2,59.92727273
146.1,59.9,36.1,33.7,30,75.3,2.7,0,96.2,59.9
146.2,59.9,36.2,33.6,29.9,75.3,2.7,0,96.2,59.88181818
146.3,59.9,36.2,33.6,29.9,75.1,2.5,0,96.2,59.86363636
146.4,59.8,36.2,33.7,30,75.6,2.2,0,96.4,59.84545455
146.5,59.8,36,33.7,30,74.8,2.2,0,96.4,59.81818182
146.6,59.8,36,33.7,30,75.6,2,0,96.4,59.8
146.7,59.8,36.3,33.7,30.1,75.1,2.5,0,96.4,59.78181818
146.8,59.8,36.3,33.8,30.1,74.8,2,0,96.4,59.76363636
146.9,59.8,36.3,33.8,30.1,75,2.5,0,96.4,59.77272727
147,59.6,36.2,33.7,29.9,74.8,2.4,0,96.4,59.79090909
147.1,59.7,36.2,33.7,30.1,74.8,2.4,0,96.4,59.8
147.2,59.7,36.2,33.7,30.1,75.1,1.9,0,96.4,59.80909091
147.3,59.7,36.1,33.7,29.9,75.4,2.7,0,96.4,59.81818182
147.4,60,36.1,33.7,30.1,75.1,2.4,0,96.4,59.83636364
147.5,60,36.1,33.7,30.1,75,2.5,0,96.6,59.85454545
147.6,59.9,36.2,33.7,30,75,1.6,0,96.6,59.87272727
147.7,59.9,36.2,33.7,30,75.3,2.4,0,96.6,59.90909091
147.8,59.9,36.2,33.6,29.9,75.1,2,0,96.6,59.94545455
147.9,60,36.2,33.7,30.1,75.1,2.5,0,96.6,59.97272727
148,60,36.2,33.7,30.1,75.1,2.5,0,96.6,59.95454545
148.1,59.8,36.2,33.8,30,75,2.4,0,96.6,59.93636364
148.2,60.1,36.2,33.7,30.1,75,2.4,0,96.6,59.92727273
148.3,60.1,36.2,33.7,30.1,75,2.5,0,96.6,59.92727273
148.4,60,36.3,33.8,30.1,75.7,2,0,96.6,59.92727273
148.5,59.8,36.1,33.7,30,75,2,0,96.8,59.92727273
148.6,59.8,36.1,33.7,30,75.3,3.1,0,96.8,59.90909091
148.7,59.8,36.2,33.8,30,75.1,2.5,0,96.8,59.90909091
148.8,59.9,36.2,33.8,30.1,75.1,2.2,0,96.8,59.89090909
148.9,59.9,36.2,33.8,30.1,75.1,2.2,0,96.8,59.87272727
149,60,36.3,33.9,30.1,74.4,2.4,0,96.8,59.86363636
149.1,59.8,36.3,33.8,30.2,75.6,2.2,0,96.8,59.87272727
149.2,59.8,36.3,33.8,30.2,75.3,2.2,0,96.8,59.86363636
149.3,59.9,36.2,33.8,30.1,75.7,2.5,0,96.8,59.86363636
149.4,59.9,36.2,33.9,30,75,2,0,96.8,59.85454545
149.5,59.9,36.2,33.9,30,74.8,2.4,0,97,59.83636364
149.6,59.9,36.2,33.7,30.1,75.3,2.2,0,97,59.80909091
149.7,59.7,36.2,33.7,30,75,2,0,97,59.81818182
149.8,59.8,36.1,33.8,30,75,2,0,97,59.82727273
149.9,59.8,36.1,33.8,30,74.8,2.8,0,97,59.82727273
150,59.7,36.2,33.7,29.9,74.8,2.5,0,97,59.80909091
150.1,59.7,36.2,33.7,29.9,75.4,2.7,0,97,59.79090909
150.2,59.9,36.3,33.8,30.1,75.1,2.4,0,97,59.77272727
150.3,59.9,36.1,33.8,30,75.3,1.9,0,97,59.77272727
150.4,59.9,36.1,33.8,30,75.6,2,0,97,59.77272727
150.5,59.7,36.1,33.7,30,75,2.5,0,97.2,59.77272727
150.6,59.7,36.2,33.7,29.9,74.8,2.7,0,97.2,59.79090909
150.7,59.7,36.2,33.7,29.9,75.4,2,0,97.2,59.8
150.8,59.7,36.1,33.7,30,75.4,2,0,97.2,59.79090909
150.9,59.8,36.1,33.8,30.1,75.3,2.2,0,97.2,59.78181818
151,59.8,36.1,33.8,30.1,74.8,2.5,0,97.2,59.77272727
151.1,59.9,36.2,33.7,30,75,2.4,0,97.2,59.79090909
151.2,59.8,36.2,33.8,30.1,74.8,2.5,0,97.2,59.81818182
151.3,59.8,36.2,33.8,30.1,75,2.5,0,97.2,59.84545455
151.4,59.8,36.2,33.8,30,75,2,0,97.2,59.87272727
151.5,59.8,36.2,33.8,30,75.1,3,0,97.4,59.89090909
151.6,59.9,36.2,33.7,30,75,2.7,0,97.4,59.90909091
151.7,60,36.2,33.9,30.1,75,2.7,0,97.4,59.9
151.8,60,36.2,33.9,30.1,74.8,2.5,0,97.4,59.88181818
151.9,60,36.3,33.9,30,75.1,2.2,0,97.4,59.86363636
152,60,36.4,33.9,30.1,75.3,2.2,0,97.4,59.87272727
152.1,60,36.4,33.9,30.1,75,2.8,0,97.4,59.88181818
152.2,59.8,36.2,33.8,30.1,75.4,2.7,0,97.4,59.88181818
152.3,59.6,36.2,33.7,30,75.3,2.2,0,97.4,59.87272727
152.4,59.6,36.2,33.7,30,75.3,2.7,0,97.4,59.86363636
152.5,59.9,36.3,33.7,30,75,2.4,0,97.6,59.84545455
152.6,59.9,36.3,33.7,30,75,2.4,0,97.6,59.82727273
152.7,59.9,36.2,33.7,30,75,2.2,0,97.6,59.80909091
152.8,59.9,36.2,33.8,30.1,73.1,2.7,0,97.6,59.82727273
152.9,59.9,36.2,33.8,30.1,75.6,2,0,97.6,59.86363636
153,59.8,36.2,33.9,30.2,75.4,2.8,0,97.6,59.89090909
153.1,59.8,36.2,33.9,30.2,74.8,2.7,0,97.6,59.87272727
153.2,59.8,36.2,33.7,30,75,2.4,0,97.6,59.85454545
153.3,60,36.2,33.8,29.9,75.1,2.7,0,97.6,59.84545455
153.4,60,36.2,33.8,29.9,75.1,2.5,0,97.6,59.84545455
153.5,59.9,36.2,33.7,30,74.8,2.2,0,97.8,59.84545455
153.6,59.7,36.3,33.9,30.1,74.8,2.2,0,97.8,59.84545455
153.7,59.7,36.3,33.9,30.1,74.8,2.4,0,97.8,59.84545455
153.8,59.8,36.2,33.8,30,75.3,2.7,0,97.8,59.84545455
153.9,59.9,36.3,33.8,30,75.3,2.2,0,97.8,59.83636364
154,59.9,36.3,33.8,30,75.1,2.5,0,97.8,59.80909091
154.1,59.8,36.3,33.9,30.1,75,1.9,0,97.8,59.79090909
154.2,59.8,36.3,33.8,30,75.3,2.4,0,97.8,59.8
154.3,59.8,36.3,33.8,30,75.4,2.4,0,97.8,59.81818182
154.4,59.9,36.3,33.8,30,75.4,2.2,0,97.8,59.82727273
154.5,59.7,36.1,33.7,30,75.1,2.4,0,98,59.80909091
154.6,59.7,36.1,33.7,30,75.1,2.4,0,98,59.8
154.7,59.8,36.2,33.9,30,75.1,2.8,0,98,59.8
154.8,59.9,36.3,33.8,30.1,75.6,2.4,0,98,59.8
154.9,59.9,36.3,33.8,30.1,75.3,3.1,0,98,59.8
155,59.7,36.3,33.8,30,75.4,2.8,0,98,59.79090909
155.1,59.8,36.3,33.8,30.1,75.3,2.4,0,98,59.78181818
155.2,59.8,36.3,33.8,30.1,75.6,2,0,98,59.79090909
155.3,59.8,36.2,33.8,30.1,75,2.5,0,98,59.79090909
155.4,59.8,36.3,33.9,30,75.6,2.2,0,98,59.77272727
155.5,59.8,36.3,33.9,30,75.6,2.2,0,98.2,59.75454545
155.6,59.6,36.4,33.8,30.1,75,2.5,0,98.2,59.75454545
155.7,59.8,36.3,33.9,30.1,76.1,2.2,0,98.2,59.77272727
155.8,59.8,36.3,33.9,30.1,75.1,2.4,0,98.2,59.79090909
155.9,59.7,36.2,33.8,30.1,75,2.8,0,98.2,59.8
156,59.7,36.3,33.9,30.1,74.8,2.2,0,98.2,59.80909091
156.1,59.7,36.3,33.9,30.1,75,2.4,0,98.2,59.81818182
156.2,60,36.3,33.8,30.1,75.1,2.4,0,98.2,59.83636364
156.3,60,36.3,33.8,30.1,75.3,3.4,0,98.2,59.83636364
156.4,59.9,36.3,33.8,30,75.7,2.4,0,98.2,59.83636364
156.5,59.9,36.3,34,30.1,75.3,2.2,0,98.4,59.84545455
156.6,59.9,36.3,34,30.1,75.3,2,0,98.4,59.84545455
156.7,59.8,36.3,33.8,30,75.1,2.4,0,98.4,59.84545455
156.8,59.8,36.3,33.8,30,75.3,2.7,0,98.4,59.80909091
156.9,59.8,36.3,33.8,30,75.4,2.5,0,98.4,59.77272727
157,59.8,36.2,33.8,30,75.1,2.5,0,98.4,59.77272727
157.1,59.7,36.3,33.9,30,75.3,2.4,0,98.4,59.76363636
157.2,59.7,36.3,33.9,30,74.8,2.4,0,98.4,59.75454545
157.3,59.6,36.2,33.7,30.1,75.6,2,0,98.4,59.74545455
157.4,59.6,36.2,33.7,30.1,75.6,2,0,98.4,59.74545455
157.5,59.9,36.3,33.8,30.1,75,2.8,0,98.6,59.74545455
157.6,59.8,36.2,33.9,30.1,74.8,2.5,0,98.6,59.76363636
157.7,59.8,36.2,33.9,30.1,75.6,2.2,0,98.6,59.79090909
157.8,59.7,36.2,33.8,30.1,75.3,2,0,98.6,59.81818182
157.9,59.8,36.3,33.8,30.1,75.1,1.3,0,98.6,59.84545455
158,59.8,36.3,33.8,30.1,75.3,2.2,0,98.6,59.87272727
158.1,60,36.2,33.9,30,75.1,2.4,0,98.6,59.87272727
158.2,60,36.3,33.8,30.1,75.4,2.5,0,98.6,59.88181818
158.3,60,36.3,33.8,30.1,75.4,2.5,0,98.6,59.89090909
158.4,59.9,36.4,33.9,30.2,75,2.7,0,98.6,59.90909091
158.5,59.9,36.3,33.8,30.1,74.8,2.5,0,98.8,59.91818182
158.6,59.9,36.3,33.8,30.1,75.3,3.3,0,98.8,59.92727273
158.7,59.9,36.4,33.9,30,75.1,2,0,98.8,59.90909091
158.8,59.9,36.4,33.9,30.1,74.8,2.5,0,98.8,59.9
158.9,59.9,36.4,33.9,30.1,74.8,2.4,0,98.8,59.89090909
159,59.9,36.3,33.8,30,75,2,0,98.8,59.88181818
159.1,59.9,36.3,33.8,30,75,2,0,98.8,59.89090909
159.2,59.8,36.3,33.8,30,75,2,0,98.8,59.9
159.3,59.9,36.3,33.8,30,74.7,2.2,0,98.8,59.89090909
159.4,59.9,36.3,33.8,30,74.1,2.7,0,98.8,59.89090909
159.5,59.8,36.3,33.8,30,75.1,2.2,0,99,59.89090909
159.6,60,36.3,34,30.2,75.1,2.7,0,99,59.87272727
159.7,60,36.3,34,30.2,75.3,2.7,0,99,59.86363636
159.8,59.8,36.5,33.8,30,75.1,2.2,0,99,59.86363636
159.9,59.9,36.4,33.9,30.1,75.1,2.4,0,99,59.85454545
160,59.9,36.4,33.9,30.1,74.8,2.2,0,99,59.84545455
160.1,59.7,36.3,33.8,30,74.8,2.7,0,99,59.84545455
160.2,59.8,36.4,33.9,30,74.8,2.7,0,99,59.83636364
160.3,59.8,36.4,33.9,30,75.4,2,0,99,59.82727273
160.4,59.8,36.4,33.9,30,74.8,2.2,0,99,59.82727273
160.5,59.8,36.4,33.9,30.2,75,2.2,0,99.2,59.81818182
160.6,59.8,36.4,33.9,30.2,74.7,2.4,0,99.2,59.80909091
160.7,59.9,36.3,33.9,30.1,75.3,2,0,99.2,59.80909091
160.8,59.9,36.3,33.9,30.1,75,2.4,0,99.2,59.80909091
160.9,59.8,36.5,34,30.2,74.8,2,0,99.2,59.81818182
161,59.8,36.4,33.9,30,75,2.7,0,99.2,59.82727273
161.1,59.8,36.4,33.9,30,75,2.7,0,99.2,59.83636364
161.2,59.7,36.3,33.9,30.2,75.4,1.3,0,99.2,59.83636364
161.3,59.8,36.3,33.9,30,75.3,2,0,99.2,59.82727273
161.4,59.9,36.4,34,30.1,75.1,3,0,99.2,59.8
161.5,59.9,36.4,34,30.1,75.3,2.2,0,99.4,59.79090909
161.6,59.9,36.5,33.9,30.1,75,2.5,0,99.4,59.78181818
161.7,59.8,36.3,33.8,30.1,75.3,2.2,0,99.4,59.77272727
161.8,59.8,36.3,33.8,30.1,75.3,0.7,0,99.4,59.77272727
161.9,59.6,36.4,33.8,30.1,75.3,2,0,99.4,59.75454545
162,59.7,36.4,33.9,30.1,75.3,2.7,0,99.4,59.71818182
162.1,59.7,36.4,33.9,30.1,75.3,2.7,0,99.4,59.68181818
162.2,59.7,36.5,33.9,30.1,75.1,2.2,0,99.4,59.65454545
162.3,59.7,36.5,33.9,30.1,75,2.4,0,99.4,59.64545455
162.4,59.6,36.3,33.8,30,75.6,2.2,0,99.4,59.63636364
162.5,59.5,36.4,33.8,30.1,75.1,2,0,99.6,59.63636364
162.6,59.5,36.4,33.8,30.1,75.3,2.4,0,99.6,59.61818182
162.7,59.6,36.4,33.9,30.1,75.3,2.2,0,99.6,59.6
162.8,59.7,36.5,33.9,30.2,74.8,2,0,99.6,59.58181818
162.9,59.7,36.5,33.9,30.2,75.1,2.7,0,99.6,59.58181818
163,59.6,36.4,33.9,30,74.8,2.4,0,99.6,59.59090909
163.1,59.5,36.4,33.9,30,75.1,2.2,0,99.6,59.6
163.2,59.5,36.4,33.9,30,75.1,2.5,0,99.6,59.60909091
163.3,59.5,36.4,33.8,30,75,2.2,0,99.6,59.60909091
163.4,59.7,36.5,34,30.2,75,2.2,0,99.6,59.6
163.5,59.7,36.5,34,30.2,75,2.5,0,99.8,59.59090909
163.6,59.6,36.3,33.9,30.1,75.1,2.4,0,99.8,59.59090909
163.7,59.6,36.3,33.8,30,75.6,2.5,0,99.8,59.60909091
163.8,59.6,36.3,33.8,30,75.1,2.4,0,99.8,59.61818182
163.9,59.6,36.4,34,30,75.1,2.4,0,99.8,59.62727273
164,59.6,36.5,33.9,30.1,75,2.5,0,99.8,59.63636364
164.1,59.6,36.5,33.9,30.1,74.7,2.4,0,99.8,59.64545455
164.2,59.7,36.4,33.8,30.1,74.8,2.7,0,99.8,59.67272727
164.3,59.6,36.4,33.9,30.2,75,2.4,0,99.8,59.69090909
164.4,59.6,36.4,33.9,30.2,75,2.5,0,99.8,59.70909091
164.5,59.8,36.4,33.9,30.1,75.4,2.4,0,100,59.71818182
164.6,59.8,36.4,33.9,30.1,75.1,2.7,0,100,59.72727273
164.7,59.9,36.3,33.8,30.1,75.6,2,0,100,59.73636364
164.8,59.8,36.5,33.9,30,75.6,2,0,100,59.74545455
164.9,59.8,36.5,33.9,30,75.1,2.2,0,100,59.75454545
165,59.7,36.5,34.1,30.1,75.6,2.5,0,100,59.76363636
165.1,59.7,36.4,34,30,75.1,2.2,0,100,59.75454545
165.2,59.7,36.4,34,30,75.3,2.4,0,100,59.74545455
165.3,59.8,36.4,33.9,30.1,75.4,1.9,0,100,59.72727273
